signal,time,value,element_index
replay_right_torque_filelog,4.23,-0.336995512016675,3
replay_right_torque_filelog,4.24,-0.345224397553712,3
replay_right_torque_filelog,4.25,-0.352631117501,3
replay_right_torque_filelog,4.26,-0.358678433873624,3
replay_right_torque_filelog,4.27,-0.225952265179109,3
replay_right_torque_filelog,4.28,-0.355930513845317,3
replay_right_torque_filelog,4.29,-0.253179170655503,3
replay_right_torque_filelog,4.3,-0.31451157010682,3
replay_right_torque_filelog,4.31,-0.306697700549515,3
replay_right_torque_filelog,4.32,-0.30343744574532,3
replay_right_torque_filelog,4.33,-0.315173057092222,3
replay_right_torque_filelog,4.34,-0.333264055639185,3
replay_right_torque_filelog,4.35,-0.326298252985424,3
replay_right_torque_filelog,4.36,-0.313827526634972,3
replay_right_torque_filelog,4.37,-0.403603052855276,3
replay_right_torque_filelog,4.38,-0.409608032146959,3
replay_right_torque_filelog,4.39,-0.249026505141308,3
replay_right_torque_filelog,4.4,-0.449359022728954,3
replay_right_torque_filelog,4.41,-0.469206044584509,3
replay_right_torque_filelog,4.42,-0.486903088255015,3
replay_right_torque_filelog,4.43,-0.480160231674261,3
replay_right_torque_filelog,4.44,-0.504091366797629,3
replay_right_torque_filelog,4.45,-0.188237681800123,3
replay_right_torque_filelog,4.46,-0.44722769355875,3
replay_right_torque_filelog,4.47,-0.398731051295878,3
replay_right_torque_filelog,4.48,-0.373836614711095,3
replay_right_torque_filelog,4.49,-0.36600013185853,3
replay_right_torque_filelog,4.5,-0.33140242574646,3
replay_right_torque_filelog,4.51,-0.327659281795026,3
replay_right_torque_filelog,4.52,-0.301482685724657,3
replay_right_torque_filelog,4.53,-0.267007880784801,3
replay_right_torque_filelog,4.54,-0.267348301941727,3
replay_right_torque_filelog,4.55,-0.248205845671745,3
replay_right_torque_filelog,4.56,-0.067729482541179,3
replay_right_torque_filelog,4.57,-0.239703872860028,3
replay_right_torque_filelog,4.58,-0.247002501163533,3
replay_right_torque_filelog,4.59,-0.227696190143492,3
replay_right_torque_filelog,4.6,-0.166833734951624,3
replay_right_torque_filelog,4.61,-0.23683790686725,3
replay_right_torque_filelog,4.62,-0.25062680696288,3
replay_right_torque_filelog,4.63,-0.271423888834076,3
replay_right_torque_filelog,4.64,-0.293083071955595,3
replay_right_torque_filelog,4.65,-0.31469460653426,3
replay_right_torque_filelog,4.66,-0.336857879885599,3
replay_right_torque_filelog,4.67,-0.358412772354331,3
replay_right_torque_filelog,4.68,-0.0229445214215924,3
replay_right_torque_filelog,4.69,-0.0795539599057306,3
replay_right_torque_filelog,4.7,-0.245854460237894,3
replay_right_torque_filelog,4.71,-0.408493406386067,3
replay_right_torque_filelog,4.72,-0.230994122905678,3
replay_right_torque_filelog,4.73,-0.42875279308193,3
replay_right_torque_filelog,4.74,-0.458341518268175,3
replay_right_torque_filelog,4.75,-0.459883018408394,3
replay_right_torque_filelog,4.76,-0.210454104825213,3
replay_right_torque_filelog,4.77,-0.470946651702663,3
replay_right_torque_filelog,4.78,-0.27310583549957,3
replay_right_torque_filelog,4.79,-0.452158712210162,3
replay_right_torque_filelog,4.8,-0.284044036654102,3
replay_right_torque_filelog,4.81,-0.40448858763153,3
replay_right_torque_filelog,4.82,-0.214625404117878,3
replay_right_torque_filelog,4.83,-0.368737173099955,3
replay_right_torque_filelog,4.84,-0.293350915655644,3
replay_right_torque_filelog,4.85,-0.277476868026539,3
replay_right_torque_filelog,4.86,-0.266332372435841,3
replay_right_torque_filelog,4.87,-0.257018009539318,3
replay_right_torque_filelog,4.88,-0.236193790503728,3
replay_right_torque_filelog,4.89,-0.231202683937339,3
replay_right_torque_filelog,4.9,-0.215714377427547,3
replay_right_torque_filelog,4.91,-0.209368112178761,3
replay_right_torque_filelog,4.92,-0.203662942535079,3
replay_right_torque_filelog,4.93,-0.199801847992901,3
replay_right_torque_filelog,4.94,-0.193696349325564,3
replay_right_torque_filelog,4.95,-0.18556977804415,3
replay_right_torque_filelog,4.96,-0.177202791385553,3
replay_right_torque_filelog,4.97,-0.170423740096832,3
replay_right_torque_filelog,4.98,-0.163955787099896,3
replay_right_torque_filelog,4.99,-0.158301656514451,3
replay_right_torque_filelog,5,-0.155011789974578,3
replay_right_torque_filelog,5.01,-0.156287848126272,3
replay_right_torque_filelog,5.02,-0.163500176198914,3
replay_right_torque_filelog,5.03,-0.174051411628638,3
replay_right_torque_filelog,5.04,-0.184085371726432,3
replay_right_torque_filelog,5.05,-0.188772926144291,3
replay_right_torque_filelog,5.06,-0.188376360054786,3
replay_right_torque_filelog,5.07,-0.185040836713385,3
replay_right_torque_filelog,5.08,-0.17805331472893,3
replay_right_torque_filelog,5.09,-0.168592908541737,3
replay_right_torque_filelog,5.1,-0.157287011672282,3
replay_right_torque_filelog,5.11,-0.144102798345777,3
replay_right_torque_filelog,5.12,-0.130807580504511,3
replay_right_torque_filelog,5.13,-0.116359338336864,3
replay_right_torque_filelog,5.14,-0.100774333138948,3
replay_right_torque_filelog,5.15,-0.0846768484484497,3
replay_right_torque_filelog,5.16,-0.0674753870665243,3
replay_right_torque_filelog,5.17,-0.0488232803153666,3
replay_right_torque_filelog,5.18,-0.0287905137443614,3
replay_right_torque_filelog,5.19,-0.00923426183467172,3
replay_right_torque_filelog,5.2,0.0086995202694257,3
replay_right_torque_filelog,5.21,0.0227581720442849,3
replay_right_torque_filelog,5.22,-0.211826061471935,3
replay_right_torque_filelog,5.23,-0.17248361943389,3
replay_right_torque_filelog,5.24,0.0392852157569029,3
replay_right_torque_filelog,5.25,0.0436857236543476,3
replay_right_torque_filelog,5.26,0.0485706920936769,3
replay_right_torque_filelog,5.27,0.0570462157155531,3
replay_right_torque_filelog,5.28,0.0675368065013898,3
replay_right_torque_filelog,5.29,0.084177511908592,3
replay_right_torque_filelog,5.3,0.114372030162609,3
replay_right_torque_filelog,5.31,0.079346894291658,3
replay_right_torque_filelog,5.32,0.167635621294995,3
replay_right_torque_filelog,5.33,0.20033380060916,3
replay_right_torque_filelog,5.34,0.228974083027247,3
replay_right_torque_filelog,5.35,0.258387431899219,3
replay_right_torque_filelog,5.36,0.281169530213565,3
replay_right_torque_filelog,5.37,0.311084198770846,3
replay_right_torque_filelog,5.38,0.294281124428966,3
replay_right_torque_filelog,5.39,0.244922459040587,3
replay_right_torque_filelog,5.4,0.233009697887191,3
replay_right_torque_filelog,5.41,0.209928896528935,3
replay_right_torque_filelog,5.42,0.0239267629745745,3
replay_right_torque_filelog,5.43,-0.207776632356324,3
replay_right_torque_filelog,5.44,-0.219116304666726,3
replay_right_torque_filelog,5.45,0.105270756111376,3
replay_right_torque_filelog,5.46,0.0715030865180182,3
replay_right_torque_filelog,5.47,0.0267715858407298,3
replay_right_torque_filelog,5.48,-0.00360084645323823,3
replay_right_torque_filelog,5.49,-0.0267844521007018,3
replay_right_torque_filelog,5.5,-0.0495516226701845,3
replay_right_torque_filelog,5.51,-0.0711999869602566,3
replay_right_torque_filelog,5.52,-0.092080586755717,3
replay_right_torque_filelog,5.53,-0.11187936906477,3
replay_right_torque_filelog,5.54,-0.130990352524801,3
replay_right_torque_filelog,5.55,-0.149812453769072,3
replay_right_torque_filelog,5.56,-0.167786281274877,3
replay_right_torque_filelog,5.57,-0.185589977673839,3
replay_right_torque_filelog,5.58,-0.129012714425861,3
replay_right_torque_filelog,5.59,-0.217943499187377,3
replay_right_torque_filelog,5.6,-0.23317701715749,3
replay_right_torque_filelog,5.61,-0.247872788792837,3
replay_right_torque_filelog,5.62,-0.26216306611538,3
replay_right_torque_filelog,5.63,-0.272959395508442,3
replay_right_torque_filelog,5.64,-0.280288212650248,3
replay_right_torque_filelog,5.65,-0.285074915113838,3
replay_right_torque_filelog,5.66,-0.289820860995715,3
replay_right_torque_filelog,5.67,-0.294789269055718,3
replay_right_torque_filelog,5.68,-0.298552875700176,3
replay_right_torque_filelog,5.69,-0.300553687728093,3
replay_right_torque_filelog,5.7,-0.299773520890717,3
replay_right_torque_filelog,5.71,-0.296077099544244,3
replay_right_torque_filelog,5.72,-0.290143349661593,3
replay_right_torque_filelog,5.73,-0.282582129489701,3
replay_right_torque_filelog,5.74,-0.274986618088137,3
replay_right_torque_filelog,5.75,-0.266429860352956,3
replay_right_torque_filelog,5.76,-0.253224076913514,3
replay_right_torque_filelog,5.77,-0.23439516869719,3
replay_right_torque_filelog,5.78,-0.212272985897869,3
replay_right_torque_filelog,5.79,-0.188965833736871,3
replay_right_torque_filelog,5.8,-0.16585202780613,3
replay_right_torque_filelog,5.81,-0.14436459600832,3
replay_right_torque_filelog,5.82,-0.123011733056324,3
replay_right_torque_filelog,5.83,-0.10041204955781,3
replay_right_torque_filelog,5.84,-0.0770792037951931,3
replay_right_torque_filelog,5.85,-0.0529687590298319,3
replay_right_torque_filelog,5.86,-0.0281802590237046,3
replay_right_torque_filelog,5.87,-0.00532899735005303,3
replay_right_torque_filelog,5.88,0.0114094032637046,3
replay_right_torque_filelog,5.89,0.022645913181481,3
replay_right_torque_filelog,5.9,0.0303920651978604,3
replay_right_torque_filelog,5.91,0.0362732316489563,3
replay_right_torque_filelog,5.92,0.0433024633091258,3
replay_right_torque_filelog,5.93,0.0479049191560905,3
replay_right_torque_filelog,5.94,0.0547467044433533,3
replay_right_torque_filelog,5.95,0.06152105170977,3
replay_right_torque_filelog,5.96,0.0593367710441552,3
replay_right_torque_filelog,5.97,0.0861260434157331,3
replay_right_torque_filelog,5.98,0.0593216762021542,3
replay_right_torque_filelog,5.99,0.0687663626793653,3
replay_right_torque_filelog,6,0.0771692923774643,3
replay_right_torque_filelog,6.01,0.0802150882619775,3
replay_right_torque_filelog,6.02,0.0733919397405033,3
replay_right_torque_filelog,6.03,0.0565060708824845,3
replay_right_torque_filelog,6.04,0.0307032537688824,3
replay_right_torque_filelog,6.05,0.00572421295617395,3
replay_right_torque_filelog,6.06,-0.0147735955172052,3
replay_right_torque_filelog,6.07,-0.0333058574966921,3
replay_right_torque_filelog,6.08,-0.0533576376840301,3
replay_right_torque_filelog,6.09,-0.074566793667845,3
replay_right_torque_filelog,6.1,-0.0952831362372959,3
replay_right_torque_filelog,6.11,-0.114901346796548,3
replay_right_torque_filelog,6.12,-0.131376282525152,3
replay_right_torque_filelog,6.13,-0.146776342007962,3
replay_right_torque_filelog,6.14,-0.159979487921087,3
replay_right_torque_filelog,6.15,-0.17020118224286,3
replay_right_torque_filelog,6.16,-0.198240006277836,3
replay_right_torque_filelog,6.17,-0.203268937067029,3
replay_right_torque_filelog,6.18,0.154387298980954,3
replay_right_torque_filelog,6.19,-0.213545463635471,3
replay_right_torque_filelog,6.2,0.158626535416095,3
replay_right_torque_filelog,6.21,-0.242573517605878,3
replay_right_torque_filelog,6.22,-0.264687902580641,3
replay_right_torque_filelog,6.23,-0.288071446759134,3
replay_right_torque_filelog,6.24,-0.314674230007685,3
replay_right_torque_filelog,6.25,-0.340471747386585,3
replay_right_torque_filelog,6.26,-0.367044526776997,3
replay_right_torque_filelog,6.27,-0.394051618982797,3
replay_right_torque_filelog,6.28,-0.420263221287408,3
replay_right_torque_filelog,6.29,-0.445136403882317,3
replay_right_torque_filelog,6.3,-0.471784870222815,3
replay_right_torque_filelog,6.31,-0.495779178276109,3
replay_right_torque_filelog,6.32,-0.184976549596247,3
replay_right_torque_filelog,6.33,-0.528602940152281,3
replay_right_torque_filelog,6.34,-0.259357406993639,3
replay_right_torque_filelog,6.35,-0.45303558824831,3
replay_right_torque_filelog,6.36,-0.213072008809331,3
replay_right_torque_filelog,6.37,-0.277456252978291,3
replay_right_torque_filelog,6.38,-0.0580644790104656,3
replay_right_torque_filelog,6.39,-0.4155933059813,3
replay_right_torque_filelog,6.4,-0.198820723701692,3
replay_right_torque_filelog,6.41,-0.357085019802458,3
replay_right_torque_filelog,6.42,-0.233330604613689,3
replay_right_torque_filelog,6.43,-0.312355367022322,3
replay_right_torque_filelog,6.44,-0.307422958742524,3
replay_right_torque_filelog,6.45,-0.30550050220882,3
replay_right_torque_filelog,6.46,-0.128982784748129,3
replay_right_torque_filelog,6.47,-0.328783605157376,3
replay_right_torque_filelog,6.48,-0.365962228699022,3
replay_right_torque_filelog,6.49,-0.374900831862168,3
replay_right_torque_filelog,6.5,-0.163638434825979,3
replay_right_torque_filelog,6.51,-0.39230888748967,3
replay_right_torque_filelog,6.52,-0.390954214273006,3
replay_right_torque_filelog,6.53,-0.367604287319709,3
replay_right_torque_filelog,6.54,-0.356520796853746,3
replay_right_torque_filelog,6.55,-0.335925795025351,3
replay_right_torque_filelog,6.56,-0.368806400228196,3
replay_right_torque_filelog,6.57,-0.231443061987288,3
replay_right_torque_filelog,6.58,-0.371986856028323,3
replay_right_torque_filelog,6.59,-0.0493300666310068,3
replay_right_torque_filelog,6.6,-0.20140706539156,3
replay_right_torque_filelog,6.61,0.0726066528194438,3
replay_right_torque_filelog,6.62,-0.151847906706441,3
replay_right_torque_filelog,6.63,0.159774411414655,3
replay_right_torque_filelog,6.64,-0.10201567237002,3
replay_right_torque_filelog,6.65,0.192893328156434,3
replay_right_torque_filelog,6.66,-0.0303451370889161,3
replay_right_torque_filelog,6.67,-0.131268375964188,3
replay_right_torque_filelog,6.68,-0.0192907977197224,3
replay_right_torque_filelog,6.69,-0.124483443105779,3
replay_right_torque_filelog,6.7,-0.0921005719234792,3
replay_right_torque_filelog,6.71,-0.030266312486938,3
replay_right_torque_filelog,6.72,0.108858211270049,3
replay_right_torque_filelog,6.73,0.18458056940094,3
replay_right_torque_filelog,6.74,-0.0877185747270887,3
replay_right_torque_filelog,6.75,0.185901793982038,3
replay_right_torque_filelog,6.76,-0.251482652146227,3
replay_right_torque_filelog,6.77,0.204627598081143,3
replay_right_torque_filelog,6.78,-0.0524805936597114,3
replay_right_torque_filelog,6.79,0.137186880283142,3
replay_right_torque_filelog,6.8,0.184978114180223,3
replay_right_torque_filelog,6.81,-0.00401858987938608,3
replay_right_torque_filelog,6.82,-0.0150823307174591,3
replay_right_torque_filelog,6.83,-0.186460202981319,3
replay_right_torque_filelog,6.84,0.0933557900768223,3
replay_right_torque_filelog,6.85,0.0546220588031155,3
replay_right_torque_filelog,6.86,0.0639191588997588,3
replay_right_torque_filelog,6.87,0.080163803331397,3
replay_right_torque_filelog,6.88,-0.194046325424409,3
replay_right_torque_filelog,6.89,0.110787367830363,3
replay_right_torque_filelog,6.9,0.0560181987902599,3
replay_right_torque_filelog,6.91,-0.204426834247885,3
replay_right_torque_filelog,6.92,0.00787639476302472,3
replay_right_torque_filelog,6.93,-0.282328973268809,3
