time,BusIn_1_LeftShoulderMotorActuralPosition,BusIn_1_LeftShoulderMotorActuralVelocity,BusIn_1_LeftShoulderMotorActuralTorque,BusIn_1_LeftShoulderMotorDCLinkCircuitVoltage,BusIn_1_RightShoulderMotorActuralPosition,BusIn_1_RightShoulderMotorActuralVelocity,BusIn_1_RightShoulderMotorActuralTorque,BusIn_1_RightShoulderMotorDCLinkCircuitVoltage,BusIn_1_LeftHipMotorActuralPosition,BusIn_1_LeftHipMotorActuralVelocity,BusIn_1_LeftHipMotorActuralTorque,BusIn_1_LeftHipMotorDCLinkCircuitVoltage,BusIn_1_RightHipMotorActuralPosition,BusIn_1_RightHipMotorActuralVelocity,BusIn_1_RightHipMotorActuralTorque,BusIn_1_RightHipMotorDCLinkCircuitVoltage,BusIn_1_LeftShoulderMotorSensorADCh1,BusIn_1_LeftShoulderMotorSensorADCh2,BusIn_1_LeftShoulderMotorSensorIMUq0,BusIn_1_LeftShoulderMotorSensorIMUq1,BusIn_1_LeftShoulderMotorSensorIMUq2,BusIn_1_LeftShoulderMotorSensorIMUq3,BusIn_1_RightShoulderMotorSensorADCh1,BusIn_1_RightShoulderMotorSensorADCh2,BusIn_1_RightShoulderMotorSensorIMUq0,BusIn_1_RightShoulderMotorSensorIMUq1,BusIn_1_RightShoulderMotorSensorIMUq2,BusIn_1_RightShoulderMotorSensorIMUq3,BusIn_1_LeftHipMotorSensorADCh1,BusIn_1_LeftHipMotorSensorADCh2,BusIn_1_LeftHipMotorSensorIMUq0,BusIn_1_LeftHipMotorSensorIMUq1,BusIn_1_LeftHipMotorSensorIMUq2,BusIn_1_LeftHipMotorSensorIMUq3,BusIn_1_RightHipMotorSensorADCh1,BusIn_1_RightHipMotorSensorADCh2,BusIn_1_RightHipMotorSensorIMUq0,BusIn_1_RightHipMotorSensorIMUq1,BusIn_1_RightHipMotorSensorIMUq2,BusIn_1_RightHipMotorSensorIMUq3,BusIn_1_WaistSensorADCh1,BusIn_1_WaistSensorADCh2,BusIn_1_WaistSensorIMUq0,BusIn_1_WaistSensorIMUq1,BusIn_1_WaistSensorIMUq2,BusIn_1_WaistSensorIMUq3,BusIn_1_LeftHipSensorADCh1,BusIn_1_LeftHipSensorADCh2,BusIn_1_LeftHipSensorIMUq0,BusIn_1_LeftHipSensorIMUq1,BusIn_1_LeftHipSensorIMUq2,BusIn_1_LeftHipSensorIMUq3,BusIn_1_RightHipSensorADCh1,BusIn_1_RightHipSensorADCh2,BusIn_1_RightHipSensorIMUq0,BusIn_1_RightHipSensorIMUq1,BusIn_1_RightHipSensorIMUq2,BusIn_1_RightHipSensorIMUq3
17.516,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0707000000098823,24673,-2.0244140625,0,-0.169680000023718,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0236345915177073,NaN,0,0,0,0,0.517268464988809,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.517,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24725,-2.0244140625,0,-0.127260000017788,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.211414911466411,NaN,0,0,0,0,0.625768193137609,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.518,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0707000000098823,24699,-2.0244140625,0,-0.141400000019765,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.130638459443867,NaN,0,0,0,0,0.625768193137609,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.519,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24673,-2.0244140625,0,-0.169680000023718,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.061828889202441,NaN,0,0,0,0,0.53122982706678,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.52,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24699,-2.0244140625,0,-0.183820000025694,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.20722650284302,NaN,0,0,0,0,0.638034246963254,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.521,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24699,-2.0244140625,0,-0.155540000021741,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.1627495922232,NaN,0,0,0,0,0.638034246963254,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.522,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0848400000118588,24699,-2.0244140625,0,-0.155540000021741,24957,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0474686310650999,NaN,0,0,0,0,0.504703239118635,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.523,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24725,-2.0244140625,0,-0.19796000002767,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.195957689165801,NaN,0,0,0,0,0.666754763237937,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.524,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24699,-2.0244140625,0,-0.183820000025694,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.178904882627708,NaN,0,0,0,0,0.666754763237937,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.525,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0848400000118588,24699,-2.0244140625,0,-0.127260000017788,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0863609968537321,NaN,0,0,0,0,0.505002411163163,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.526,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0848400000118588,24699,-2.0244140625,0,-0.169680000023718,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.184788599503425,NaN,0,0,0,0,0.660970770377063,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.527,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24673,-2.0244140625,0,-0.19796000002767,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.146594301818691,NaN,0,0,0,0,0.660970770377063,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.528,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24699,-2.0244140625,0,-0.19796000002767,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0655186777516189,NaN,0,0,0,0,0.491340221129721,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.529,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24699,-2.0244140625,0,-0.19796000002767,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.213110219718736,NaN,0,0,0,0,0.660571874317692,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.53,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24699,-2.0244140625,0,-0.169680000023718,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.168334137054388,NaN,0,0,0,0,0.660571874317692,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.531,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24699,-2.0244140625,0,-0.183820000025694,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0539506920298719,NaN,0,0,0,0,0.484459264105578,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.532,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0848400000118588,24699,-2.0244140625,0,-0.183820000025694,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.221287588935833,NaN,0,0,0,0,0.690389354755644,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.533,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24699,-2.0244140625,0,-0.212100000029647,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.16125373200056,NaN,0,0,0,0,0.690389354755644,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.534,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0989800000138352,24699,-2.0244140625,0,-0.183820000025694,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.228068821945133,NaN,0,0,0,0,0.497523110049965,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.535,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24699,-2.0244140625,0,-0.212100000029647,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.228068821945133,NaN,0,0,0,0,0.631651910013325,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.536,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24673,-2.0244140625,0,-0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.141308929032031,NaN,0,0,0,0,0.631651910013325,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.537,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0848400000118588,24699,-2.0244140625,0,-0.226240000031623,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0658178497961469,NaN,0,0,0,0,0.508393027667813,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.538,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24673,-2.0244140625,0,-0.2403800000336,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.241930460008261,NaN,0,0,0,0,0.673236824202709,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.539,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24673,-2.0244140625,0,-0.19796000002767,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.170827237425454,NaN,0,0,0,0,0.673236824202709,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.54,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24699,-2.0244140625,0,-0.212100000029647,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0572415845196793,NaN,0,0,0,0,0.467705629612014,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.541,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24699,-2.0244140625,0,-0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.195259621061902,NaN,0,0,0,0,0.645712996106138,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.542,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24725,-2.0244140625,0,-0.19796000002767,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.138317208586751,NaN,0,0,0,0,0.645712996106138,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.543,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24699,-2.0244140625,0,-0.254520000035576,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0698068103898528,NaN,0,0,0,0,0.457434056083221,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.544,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24673,-2.0244140625,0,-0.127260000017788,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.20533174656101,NaN,0,0,0,0,0.669846207698059,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.545,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24699,-2.0244140625,0,-0.2403800000336,24957,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.163447660327098,NaN,0,0,0,0,0.669846207698059,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.546,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24673,-2.0244140625,0,-0.212100000029647,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0846656886014071,NaN,0,0,0,0,0.480470303511872,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.547,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24699,-2.0244140625,0,-0.282800000039529,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.192965968720522,NaN,0,0,0,0,0.634344458414076,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.548,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24699,-2.0244140625,0,-0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.181198534969089,NaN,0,0,0,0,0.634344458414076,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.549,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24699,-2.0244140625,0,-0.226240000031623,24957,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0690090182711116,NaN,0,0,0,0,0.471594866190877,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.55,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24699,-2.0244140625,0,-0.254520000035576,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.169829997277027,NaN,0,0,0,0,0.456835711994165,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.551,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24699,-2.0244140625,0,-0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.159458699733392,NaN,0,0,0,0,0.456835711994165,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.552,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24699,-2.0244140625,0,-0.254520000035576,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.182395223147201,NaN,0,0,0,0,0.454741507682469,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.553,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24699,-2.0244140625,0,-0.254520000035576,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.182395223147201,NaN,0,0,0,0,0.560947583489888,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.554,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24725,-2.0244140625,0,-0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.138516656616436,NaN,0,0,0,0,0.560947583489888,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.555,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24673,-2.0347900390625,-15.0408935546875,-0.296940000041506,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.038692917758947,NaN,0,0,0,0,0.458431296231647,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.556,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.0848400000118588,24699,-2.0347900390625,-0.46630859375,-0.296940000041506,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.187979767978389,NaN,0,0,0,0,0.548880977693928,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.557,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.155540000021741,24699,-2.0347900390625,0.252685546875,-0.254520000035576,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.12734756695406,NaN,0,0,0,0,0.548880977693928,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.558,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.113120000015812,24699,-2.0347900390625,-0.030517578125,-0.2403800000336,24957,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0521556597627043,NaN,0,0,0,0,0.407871220706425,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.559,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.169680000023718,24699,-2.0347900390625,0.001220703125,-0.268660000037553,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.16614020872785,NaN,0,0,0,0,0.465112805226105,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.56,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.141400000019765,24699,-2.0347900390625,0,-0.155540000021741,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.170727513410611,NaN,0,0,0,0,0.465112805226105,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.561,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24699,-2.0439453125,-6.7755126953125,-0.155540000021741,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0564437924009381,NaN,0,0,0,0,0.371671403318545,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.562,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.155540000021741,24699,-2.0439453125,0.63720703125,-0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.191968728572095,NaN,0,0,0,0,0.533623203423003,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.563,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24699,-2.0439453125,-0.008544921875,-0.311080000043482,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.180600190880033,NaN,0,0,0,0,0.533623203423003,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.564,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.141400000019765,24699,-2.0439453125,-0.006103515625,-0.282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.082172588230341,NaN,0,0,0,0,0.383438837069977,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.565,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.141400000019765,24699,-2.0543212890625,-13.934326171875,-0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.18648390775575,NaN,0,0,0,0,0.473389898458044,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.566,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24699,-2.0543212890625,0.467529296875,-0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.181098810954247,NaN,0,0,0,0,0.473389898458044,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.567,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.141400000019765,24699,-2.0543212890625,0.103759765625,-0.19796000002767,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0269254840075146,NaN,0,0,0,0,0.287703782821036,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.568,0,0,0,0,0,0,0,0,-0.291748046875,0,-0.127260000017788,24673,-2.0634765625,-6.7962646484375,-0.282800000039529,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.19366403682442,NaN,0,0,0,0,0.207924570946919,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.569,0,0,0,0,0,0,0,0,-0.2947998046875,-3.546142578125,-0.141400000019765,24699,-2.0726318359375,-7.7471923828125,-0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.153574982857676,NaN,0,0,0,0,0.207924570946919,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.57,0,0,0,0,0,0,0,0,-0.2947998046875,0.1947021484375,-0.155540000021741,24673,-2.0714111328125,-1.8927001953125,-0.183820000025694,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0394907098776881,NaN,0,0,0,0,0.221088140906148,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.571,0,0,0,0,0,0,0,0,-0.2947998046875,0.0152587890625,-0.169680000023718,24673,-2.0933837890625,-17.2113037109375,-0.155540000021741,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.144101201447625,NaN,0,0,0,0,0.292291087503798,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.572,0,0,0,0,0,0,0,0,-0.2947998046875,-0.0042724609375,-0.155540000021741,24725,-2.0933837890625,-0.675048828125,-0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.141408653046873,NaN,0,0,0,0,0.292291087503798,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.573,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.141400000019765,24699,-2.1025390625,-4.6697998046875,-0.226240000031623,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0418840862339117,NaN,0,0,0,0,0.188079491993232,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.574,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.113120000015812,24699,-2.1129150390625,-13.392333984375,-0.169680000023718,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.178505986568338,NaN,0,0,0,0,0.309044721997362,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.575,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.127260000017788,24699,-2.12451171875,-16.43798828125,-0.19796000002767,24957,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.133131559814933,NaN,0,0,0,0,0.309044721997362,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.576,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.183820000025694,24699,-2.1300048828125,-7.156982421875,-0.169680000023718,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0531528999111307,NaN,0,0,0,0,0.225077101499854,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.577,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.141400000019765,24699,-2.1416015625,-15.15625,-0.141400000019765,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.1898745242604,NaN,0,0,0,0,0.33118345329243,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.578,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.169680000023718,24699,-2.1519775390625,-9.327392578125,-0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.137220244423482,NaN,0,0,0,0,0.33118345329243,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.579,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.141400000019765,24699,-2.1611328125,-9.7967529296875,-0.169680000023718,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0225376273544382,NaN,0,0,0,0,0.217797248416341,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.58,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.169680000023718,24673,-2.1611328125,0.5780029296875,-0.127260000017788,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.19705465332907,NaN,0,0,0,0,0.313632026680124,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.581,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.183820000025694,24725,-2.1806640625,-17.1124267578125,-0.0707000000098823,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.124655018553309,NaN,0,0,0,0,0.313632026680124,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
17.582,0,0,0,0,0,0,0,0,-0.2947998046875,0,-0.127260000017788,24699,-2.1806640625,0.1361083984375,-0.0989800000138352,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0786822477108483,NaN,0,0,0,0,0.193863484854105,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
